zcmb,mb,dmb,errors
0.26014,21.301262,0.122802,0.1529088811462892
0.28243,21.510915,0.11747,0.14484765910559275
0.30041,21.668758,0.125866,0.13551333235663565
0.15186,19.681123,0.112035,0.1466659749628045
0.26357,21.267444,0.11624,0.1419527365268102
0.21382,21.110632,0.11761,0.16437268647162764
0.16284,20.750876,0.114429,0.15266326725771331
0.1244,19.953688,0.113068,0.18017117599660606
0.19465,20.622004,0.114454,0.12138331034219656
0.20554,20.612992,0.114345,0.16791623787829454
0.10667,19.481026,0.112607,0.1396255759631451
0.18772,21.111734,0.118492,0.1441460770183844
0.16387,20.274432,0.113522,0.14092678050402627
0.29021,21.340912,0.116557,0.14882687117849383
0.09401,18.639465,0.112725,0.1303735779100965
0.22786,21.000868,0.11565,0.1427618546881134
0.10751,19.591919,0.112402,0.13950471142273296
0.31065,21.379309,0.124489,0.15532614859514157
0.14564,20.358304,0.114307,0.14380934663098224
0.08784,18.825522,0.112907,0.11837672471149048
0.14839,19.741298,0.11378,0.1408467871592391
0.28662,21.604938,0.11978,0.14613430321228482
0.12281,19.555089,0.129766,0.13108423180759765
0.18655,20.476939,0.121972,0.1684427116749193
0.12893,19.928783,0.113756,0.140716048140253
0.19422,20.982429,0.11684,0.1479004151807898
0.148,19.597186,0.111944,0.13988364581730062
0.21179,21.774529,0.124547,0.1693153161308805
0.17962,20.567619,0.113572,0.16191393129283224
0.26349,21.149878,0.115945,0.14390672488087553
0.19215,20.644093,0.114217,0.14401141568170905
0.3388,21.773378,0.129777,0.15378202799712976
0.11741,19.784621,0.112518,0.14878739156175164
0.1431,19.815354,0.112072,0.17311825560494767
0.16035,20.253587,0.114045,0.1167393622368822
0.28872,21.563138,0.124095,0.15170011324738686
0.12303,19.970954,0.119632,0.154162235900463
0.26405,21.371914,0.117962,0.12039465233782189
0.12608,20.042918,0.113495,0.17361226162716734
0.17374,20.242601,0.112831,0.1420206342918169
0.1644,20.259822,0.11306,0.1420443578123045
0.24961,21.547293,0.118164,0.12067494244274576
0.15999,20.351465,0.113095,0.14079455785871128
0.24448,20.797565,0.115275,0.1325936570248743
0.24851,20.952989,0.116195,0.14582227232292055
0.22893,20.806588,0.115979,0.14630083942414684
0.08528,18.765187,0.111932,0.13966186605358671
0.062818,18.039954,0.112357,0.13957658642394147
0.27745,21.898888,0.128283,0.1524896629873973
0.27544,21.521059,0.119548,0.16638186135153074
0.33051,21.962505,0.12568,0.12765390753784234
0.36193,22.096096,0.13291,0.1564120475073132
0.33103,22.092013,0.136212,0.13785496872715905
0.1605,20.35959,0.113217,0.11534224238203453
0.30021,21.702057,0.128841,0.1429025712153214
0.11635,19.462745,0.111949,0.12359470944510531
0.21829,21.161023,0.114544,0.14797562731808234
0.11967,19.648787,0.111976,0.11494390658968835
0.15473,19.866725,0.111655,0.11380015713686867
0.1781,20.91017,0.117139,0.14806653671768646
0.25037,21.337855,0.115791,0.1422157963352876
0.25174,21.405599,0.115824,0.11875844820603712
0.12953,20.11706,0.112137,0.13896792588453638
0.30929,21.575751,0.120483,0.15810845566003104
0.27852,21.447891,0.118155,0.1448482787514232
0.18581,20.479366,0.114889,0.1307546478256127
0.06651,18.639629,0.112612,0.1824507576407947
0.258,21.525113,0.117106,0.15009713961055354
0.29888,21.522329,0.124118,0.16253535846455072
0.27044,21.678524,0.118685,0.16689796348997193
